Coluna ID,Matrícula do Usuário Cadastrante,Origem,UGB/DESC_GG (Nível 2),GERENCIA/AREA FABRICA (Nível 3),DEPARTAMENTO (Nível 5),Descrição,Nível do Acidente,Momento
287185,216314,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC005 - FCA-CHAPA AUXILIARES,"O EMPREGADO REALIZAVA TESTE PARA LIBERAÇÃO DA PONTE ROLANTE 140, ESTAVA POSICIONADO SOBRE O PASSADIÇO DA PONTE ROLANTE, SOLICITOU O MOVIMENTO DO EQUIPAMENTO ATRAVÉS DO RADIO. AO MOVIMENTAR A PONTE, O EMPREGADO QUE ESTAVA ANCORADO NA LINHA DE VIDA DO CAMINHO DE ROLAMENTO, FOI PUXADO PELO PONTO DE ANCORAGEM QUE ESTAVA UTILIZANDO, SOFRENDO LESÃO DEVIDO A COMPRESSÃO DO CINTO DE SEGURANÇA E O GUARDA CORPO.",4,2019-01-27 17:30:00
281231,140839,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC005 - FCA-CHAPA AUXILIARES,"Operador veio fazer o acionamento involuntário  no botão de acionamento do desbobinador,vindo o rolo cair. ",2,2019-01-23 08:20:00
278655,208077,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC005 - FCA-CHAPA AUXILIARES,AO CAMINHAR NO CORREDOR DE DEPOSITO DE ROLOS O OPERADOR VEIO A QUASE BATER CONTRA O VERGALHÃO NO CORREDOR.,1,2019-01-18 10:53:00
278672,208077,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC005 - FCA-CHAPA AUXILIARES,AO RETIRAR A CIAXA DE SUCATA DO KANBAN A MESMA VEIO BATER NA TAMPA DO FOÇO DO CARRO VINDO A SOLTA-LA DA POSIÇÃO DE ENCAIXE.,1,2019-01-20 08:05:00
297494,250874,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LN002 - FCA-CHAPAS 2000,Devido vazamento na vedação da haste do cilindro hidráulico de acoplamento dos motores 1 e 2 da bobinadeira houve a perda de    de aproximadamente 300L de óleo hidráulico. ,,2020-02-07 14:00:00
297592,191554,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LN002 - FCA-CHAPAS 2000,Ao subir na calçada o empregado veio a tropeçar no desnível da calçada.,4,2020-02-08 07:45:00
317142,255107,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LN002 - FCA-CHAPAS 2000,"Ao realizarem as atividades, o plantão veio a bater no pino da garrafa de CO2 vindo a disparar o sistema de Roling Gap do laminador. 
",1,2020-02-21 08:00:00
310738,143938,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LN002 - FCA-CHAPAS 2000,AO MOVIMENTAR A CAIXA DE SUCATA O OPERADOR BATEU NO ROLO QUE ESTAVA NO CAVALETE À FRENTE,1,2020-02-16 08:00:00
360915,143938,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LN002 - FCA-CHAPAS 2000,"DURANTE O INICIO DO BOBINAMENTO DO MATERIAL, O OPERADOR PERCEBEU QUE A PRESILHA DE UMA DAS TUBULAÇÕES DE FIAÇÕES CAIU SOBRE A CHAPA.",1,2020-02-18 00:30:00
389487,197014,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LN002 - FCA-CHAPAS 2000,"AO PASSAR NA ÁREA DO FORNO, O OPERADOR TROPEÇOU EM UM PARAFUSO SALIENTE NO PISO.",4,2020-02-07 07:00:00
389516,143938,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LN002 - FCA-CHAPAS 2000,"DURANTE A ATIVIDADE DE GIRAR A BOBINA, O OPERADOR OUVIU UM BARULHO, AO TERMINAR A ATIVIDADE NOTOU QUE UM DOS PINOS ESTAVA QUEBRADO E CAÍDO NA BASE DO GIRÃO.",1,2020-02-07 07:50:00
438818,143938,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LN002 - FCA-CHAPAS 2000,"Ao colocar a cinta no cilindro de trabalho que estava no carro de transporte de cilindros, o empregado veio a pisar no trilho, quase caindo.",4,2020-02-14 14:50:00
431860,142842,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LN002 - FCA-CHAPAS 2000,"Ao estacionar veiculo de ré, para descarregamento de rolos Caster no desbastador, operador encostou em dois tambores que estavam na área para descarte, derramando aproximadamente 10 litros de óleo",1,2020-02-08 01:00:00
437117,250874,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LN002 - FCA-CHAPAS 2000,"AO DESCER A ESCADA DE ACESSO AO PORÃO DO LAMINADOR DESBASTADOR, EMPREGADO VEIO A ESCORREGAR.
OBS: O MESMO ESTAVA SEGURANDO NO CORRIMÃO",2,2020-02-13 08:00:00
281146,143385,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LN003 - FCA-CHAPAS 2000 AUX.,"Durante a descarga de gaiola, resvalou a empilhadeira na lateral da bobina. ",1,2019-01-23 10:25:00
285245,105891,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,2EX001 - FCA-MANUT. EXTRUSÃO,Redutor da tração do Forno Omav cheio d'água,1,2019-01-27 08:00:00
303855,144179,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX002 - FCA-EXTRUSÃO,"Ao avançar o rolete pós serra para descartar as pontas do perfil E10343 o mesmo veio a cair fora do leito e uma das pontas atingiu a luminaria fixada no aparador, vindo a danificar o crilico da mesma.",1,2020-02-11 09:40:00
332700,140080,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX002 - FCA-EXTRUSÃO,Galão de água escapou da mão do empregado e quebrou ao cair no piso,1,
324580,143905,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,Bag de pontas de perfis estava na área para ser retirado quando veio a tombar no piso.,1,2020-02-27 04:00:00
312974,231661,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,"Durante o ciclo de  movimentação do carregador, o Billet veio a cair sobre a bandeja do recipiente, deslocando a mesma e em seguida cair no chão. ",1,2020-02-18 11:00:00
303871,144179,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,"Ao se deslocar entre o painel do esncestador e serra de acabamento, operador enroscou a calça na lateral do painel ocasionado um pequeno rasgo na calça.",1,2020-02-11 11:00:00
303874,144179,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,"Ao se deslocar da esticadeira até o sistema hidraulico, operador quase bateu contra a escada de aceso a serra de acabamento.",1,2020-02-10 18:00:00
287259,254196,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,"Ao se deslocar do painel da serra de acabamento da prensa F para
ir até o distribuidor de sarrafos o empregado pisou na canaleta e quase torceu o pé",4,2019-01-28 16:00:00
288717,144179,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,"Ao realizar a troca da caixa de sarrafo, operador quase bateu a perna no suporte da caixa.",1,2019-01-30 10:50:00
391449,255107,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,"Ao realizar a troca da  caixa de resto de prensagem, veio a cair dois resto de prensagem no piso, podendo cair mais resto de prensagem durante o transporte da caixa de sucata. ",1,2020-02-09 07:20:00
387895,143905,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,Ao iniciar o turno operador identificou que o suporte dos cabos do escestador de sarrafos estava danificado.,2,2020-02-06 22:30:00
356779,143905,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,Operador identificou que o acrílico do armário da serra de acabamento da prensa E esta quebrado,1,2020-02-13 01:00:00
376045,144179,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,"Durante a extrusão do perfil E 8185, operador percebeiu que quebrou  o parafuso da haste do carro porta matriz. ",1,2020-02-27 13:10:00
368727,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Ao manusear caixa de sucata na área de transferência próximo a Duplomat IV, empilhadeira veio a colidir com a caixa no cavalete do deposito 1151 vindo a danificar o cavalete",1,2020-02-22 07:30:00
287631,142956,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,Gotejamento de óleo do duto de exaustão do Luni 2,1,2019-01-29 06:30:00
286693,141636,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Berço de armazenamento de espulas desalinhado, quebra da emenda em uma das peça.",1,2019-01-28 02:00:00
304864,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Ao acessar o magazine da Sep V para realizar descarte de sucata, operador tropeçou na chaparia próximo ao magazine",4,2020-02-13 03:00:00
320661,245980,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Vazamento de Oleo na tubulação de vapores da  Duplamat 4, onde caiu no piso proximo ao exaustor e corredor.",1,2020-02-23 14:00:00
306964,114705,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,Óleo hidráulico vazou no piso da área de montagem de cilindros. ,1,2020-02-14 09:00:00
320168,143202,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Durante o processamento de material na Duplomat IV, veio a ocorrer vazamento de óleo na tubulação do exaustor de refile ",1,2020-02-23 16:30:00
338768,217049,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,vazamento de óleo do cilindro de apoio ,1,2020-02-04 08:30:00
333462,143946,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN005 - FCA-FOLHAS 2000 AUX.,"Ao fechar o cone do desbobinador da Sepamat 4, o mesmo empurrou o rolo devido estar com a chave seletora na posição ""espula de 1400mm"" quando o correto seria 2000mm, forçando o prisma que veio a quebrar.",1,2020-02-01 20:00:00
322295,196775,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN005 - FCA-FOLHAS 2000 AUX.,Ao acionar para inflar o eixo expansão no painel ao lado do extrator na SEPAMAT 4  o  extrator 2  abriu e o eixo veio a cair sobre o piso  ,1,2020-02-25 18:00:00
313225,231661,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN005 - FCA-FOLHAS 2000 AUX.,"Durante setup para retirada de bobina da máquina de corte Sepamat V, na troca de eixo com espula vazia, a mesma veio a cair sobre o portal.",1,2020-02-18 18:20:00
280006,141590,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN005 - FCA-FOLHAS 2000 AUX.,Após acoplar o eixo no extrator da máquina de corte Sepamat 4 o mesmo abriu a trava e veio cair sobre o piso ,1,2019-01-22 19:30:00
381799,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN005 - FCA-FOLHAS 2000 AUX.,"Ao realizar a movimentação de espula de 300mm na Slitter utilizando o suporte, a mesma veio a se deslocar ficando suspensa entre o suporte e esteira ",1,2020-02-02 15:15:00
362125,143147,DD13,METALEX,OUTROS,TRATAMENTO TÉRMICO / EMBALAGEM,"Ao puxar o amarrado de tarugo do pátio para a Serra Automática 2, o material passou próximo ao operador no momento da operação. ",3,2020-02-17 23:50:00
436372,143147,DD13,METALEX,OUTROS,TRATAMENTO TÉRMICO / EMBALAGEM,Reservatório de óleo de corte da Serra CNC caiu após as buchas se soltarem da parede.,1,2020-02-11 20:40:00
413735,142536,DD13,MINERAÇÃO,MIRAÍ,1MI002 - MIRAI BENEFICIAMENTO,Projeção de aproximadamente 2 litros de solução de cal para fora da calha de água da entrada da ETA.,1,2020-02-24 12:00:00
355642,216525,DD13,SALAS FORNOS,"TRANSP METAL, SALA PASTA, RESIDUOS E ANEXOS",3TM010 - FCA-TRANSP. METAL SF,"No momento em que o operador do caminhão cebolão 775 realizava a manobra de alinhamento com a tromba de carregamento do Silo (Calcinador - Alumina), o ônibus de transporte da Combio que passava pelo local parou na linha de movimentação do caminhão, ocasionando a colisão entre os veículos.",1,2020-02-12 12:15:00
399831,250874,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC002 - FCA-CHAPA LAM.QUENTE,Ao fazer manutenção nos fornos scei a mangueira de água veio a estourar ocasionando a perda de 400 litros de água (Não ocasionando lesões em pessoas) Somente na mangueira e nos fornos. ,1,2020-02-13 08:00:00
397644,143519,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC003 - FCA-CHAPA LAM.FRIO,"AO RETIRAR A PONTA DA CHAPA, COM A TENAZ, A MESMA VEIO A CAIR NA BOTA DE SEGURANÇA DO OPERADOR",2,2020-02-12 10:10:00
412752,141368,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC004 - FCA-CHAPA F STOCK,"AO MOVIMENTAR A PONTE ROLANTE 161, COM O BALANÇO A TENAZ  VEIO A TER CONTATO COM A CABINE TRINCANDO O VIDRO.",1,2020-02-24 01:50:00
420810,255107,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LC005 - FCA-CHAPA AUXILIARES,AO POSICIONAR A EMPILHADEIRA PARA PEGAR OS ROLOS A LANÇA VEIO A PEGAR NA DIVISÓRIA ENTRE A B'K E FIOS E CABOS VINDO A DANIFICAR A MESMA.,1,2020-02-29 12:50:00
394954,143220,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1LN002 - FCA-CHAPAS 2000,"DURANTE O CORTE, UMA CHAPA CAIU DESALINHADA NA MESA DE EMPILHAMENTO, VINDO A CAUSAR UM RASGO NA ESTEIRA DA MESA.",1,2020-02-11 01:20:00
422328,140080,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX002 - FCA-EXTRUSÃO,"Ao se deslocar na área de limpeza de ferramentas o empregado
tropeçou no desnível e quase caiu",4,
408955,236509,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX003 - FCA-ACABAMENTOS,Ao realizar a limpeza do perfil serrado o operador derrubou o gatilho no chão quebrando o mesmo ,1,2020-02-20 08:30:00
429141,255107,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,"Ao utilizar a trena para medição na serra de acabamento da prensa E, o operador identificou que a mesma estava danificada.",1,2020-02-06 08:00:00
429039,255107,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,Ao iniciar o turno operador identificou que o sensor de ré da empilhadeira estava com pequena batida. ,1,2020-02-06 06:30:00
394995,255107,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX004 - FCA-EXTRUSÃO E E F,"Durante o descarregamento do forno Omav F, a Grua 3 abriu a pinça com uma cesta suspensa.",1,2020-02-10 12:00:00
403550,236509,DD13,TRANSF. PLÁSTICA,CHAPAS E EXTRUSÃO,1EX005 - FCA-ACABAM. 2800,Ao abastecer o filtro desequilibrou e soltou o galão de água ,1,2020-02-16 15:00:00
361500,174393,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF004 - FCA-FOLHAS REVEST,"Durante a atividade de lubrificação do acoplamento do motor da gaiola do Lam. Sorocaba, a mangueira de ar da bomba da graxa escapou e chicoteou próximo dos empregados.",1,2020-02-17 15:10:00
398687,143202,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Ao acionar a chapa defletora do Laminador universal II o parafuso de fixação da calha quebrou, vindo a amassar e danificar a calha",1,2020-02-12 17:30:00
406883,142956,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Ao desconectar a mangueira do cilindro de apoio no Luni 2, houve o retorno do óleo no respiro do VC, gerando o vazamento de mais ou menos 10 litros de óleo.",1,2020-02-19 02:30:00
407559,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN005 - FCA-FOLHAS 2000 AUX.,VAZAMENTO DE ÓLEO NO FUSO DO PORTAL DA SEPAMAT 4 VINDO A ESCORRER E PINGAR NO CHÃO,1,2020-02-19 10:00:00
422466,144063,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN005 - FCA-FOLHAS 2000 AUX.,"Ao iniciar processo de montagem na máquina Slitter, colaborador observou uma pequena mancha de óleo no piso próximo a bancada de ferramentas.",1,
411670,143147,DD13,METALEX,OUTROS,TRATAMENTO TÉRMICO / EMBALAGEM,Ao movimentar os tarugos próximo a serra CNC os mesmos vieram a encostar no muro onde é acondicionado os bag's.,1,2020-02-22 15:25:00
278282,105091,DD13,FUNDIÇÃO,MANUT.FUNDIÇÃO,2FU001 - FCA-MANUT. FUNDIÇÃO,O APARELHO DE AR CONDICIONADO SE DEPREENDEU DA FIXAÇÃO E FICOU SUSPENSO ATRAVÉS DA TUBULAÇÃO ,1,2019-01-18 22:00:00
308261,106901,DD13,FUNDIÇÃO,MANUT.FUNDIÇÃO,2FU001 - FCA-MANUT. FUNDIÇÃO,"Durante atividade de manutenção do queimador do forno 50.3, ao soltar o flexível do piloto com o uso de chave de grifo, a rosca da conexão se soltou, gerando um movimento de batida contra, entre a mão do empregado e a estrutura do forno.",2,2020-02-14 14:15:00
308362,105782,DD13,FUNDIÇÃO,MANUT.FUNDIÇÃO,2FU001 - FCA-MANUT. FUNDIÇÃO,"AO OPERAR A PLATAFORMA ELEVATÓRIA , VEIA A ROMPER A MANGUEIRA HIDRÁULICA , VAZANDO APROXIMADAMENTE 5 LITROS DE ÓLEO HIDRÁULICO NO PISO",1,2020-02-14 15:00:00
288613,140522,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,3LI001 - FCA-LOGÍSTICA INTER. FTP,DURANTE A MOVIMENTAÇÃO DE SUCATA NO PATIO DE RECICLAGEM 2. A MANGUEIRA DA EMPILHADEIRA 1042 ROMPEU.,1,2019-01-30 09:30:00
303900,253155,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1TA001 - FCA-TARUGOS,"Durante a desmontagem de carga um sarrafo escorregou e bateu na empilhadeira, vindo a quebrar o acrílico e o vidro do teto",3,2020-02-11 10:50:00
279314,143330,DD13,SALAS FORNOS,PRODUÇÃO SF 2/3/4 E TRAT GASES,3TG001 - FCA-TRAT.GAS,"Ao abrir a porta da sala dos sopradores para armazenar materiais, as dobradiças superiores da porta se romperam ficando presa pelas outras duas. A área foi evacuada e logo em seguida houve a quebra das dobradiças restantes acarretando a queda da porta.",3,2019-01-20 18:30:00
414221,197014,DD13,SALAS FORNOS,"TRANSP METAL, SALA PASTA, RESIDUOS E ANEXOS",3TM010 - FCA-TRANSP. METAL SF,"AO SE DESLOCAR PARA FORA DA SALA NA RAMPA 1 SALA 2 O MESMO SE APROXIMOU DA PORTA AONDE A ABERTURA E FEITA PELO SENSOR, AO ABRIR A PORTA O VENTO EMPURROU A PORTA ENROSCANDO NA SUBIDA NO QUADRO DA EMPILHADEIRA.",1,2020-02-24 00:30:00
436690,143323,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"Durante a movimentação do rolo para a dupladeira 2, o mesmo danificou ao encostar na lateral do cavalete de estoque.",1,2020-02-12 15:00:00
366514,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"AO COLOCAR A SUCATA NA CAIXA, O SENSOR DA TENAZ DA PONTE 164  COLIDIU COM A LATERAL INTERNA DA CAIXA DE SUCATA.",1,2020-02-19 12:45:00
367691,197658,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,AO MOVIMENTAR PONTE ROLANTE 111 VEIO A ENCOSTAR A CINTA NO REFLETOR DA SAÍDA DO LAMINADOR.,1,2020-02-17 10:15:00
278545,140979,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"AO MANUSEAR A ARQUEADEIRA NA ÁREA DO LAMINADOR COSIM , A MESMA VEIO A CAIR NO PISO,VINDO A SOFRER DANOS.",1,2019-01-20 16:00:00
277896,105394,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,O empregado ao manusear caixa de facas circulares reserva que estava em cima do armário veio uma das facas a cair próximo ao empregado ,2,2019-01-19 14:00:00
305468,140984,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"AO ABRIR A PORTA DA SALA DO CAFÉ NA LAMINAÇÃO 1300, A MAÇANETA VEIO A SE SOLTAR NA MÃO DO EMPREGADO",1,2020-02-12 13:40:00
284748,140984,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"DURANTE O PROCESSO DE LAMINAÇÃO DO LAMINADOR 707, A MESA DE SAÍDA ATUOU VINDO A GERAR RUPTURA NO MATERIAL, POR ESTE MOTIVO HOUVE ACUMULO DE SUCATA DE ALUMÍNIO, VINDO A DANIFICAR A TRAVA DO ROLETE ALISADOR.",1,2019-01-26 00:40:00
308663,140984,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"AO FECHAR A PORTA AUTOMÁTICA DE ENTRADA NO PAVILHÃO DO LAMINADOR COSIM, A MESMA  VEIO A ENROSCAR NA LATERAL DO BATENTE.",1,2020-02-14 13:00:00
323584,106292,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"Vazamento de óleo na bomba de lubrificação  do compressor 4, caindo óleo na bacia de contenção.",1,2020-02-27 08:10:00
333525,141590,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,"Ao movimentar o elevador na maquina de corte Sepamat 3 o mesmo pegou no acrílico da porta,danificando o mesmo ",1,2020-02-02 00:20:00
290194,143439,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,AO PRENSAR A SUCATA NA CAIXA DA SEPAMAT 2 COM O PESO UTILIZANDO A PONTE ROLANTE Nº105 O OPERADOR VEIO A APERTAR O GUARDA CORPO QUE ESTAVA POSICIONADO NA MESMA,1,2019-01-31 19:30:00
304839,143439,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,AO FECHAR A PORTA DE PROTEÇÃO DO BOBINADOR A MESMA PRENSOU O RELOGIO MEDIDOR DE PRESSÃO DO GATILHO DE AR DA SEPAMAT 2,1,2020-02-13 02:22:00
302347,143946,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,Queda do eixo expansor inferior (vazio) durante movimentação do portal na troca de eixo (Portal e bobinador),1,2020-02-08 20:00:00
371366,143439,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,DURANTE O TURNO DE TRABALHO UMA LUMINÁRIA DA ÁREA DA SERRA DE TUBOS SE DESPRENDEU DO SUPORTE VINDO A CAIR NO CHÃO,5,2020-02-25 02:50:00
361027,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,"Após depositar as mantas de sucata de alumínio na caixa de sucata, o operador içou a cinta por uma ponta só para retirar a mesma de baixo da sucata vindo suspender a caixa que ficou inclinada",1,2020-02-17 06:00:00
395143,197014,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1TA001 - FCA-TARUGOS,Durante o vazamento ao coletar amostra ocorreu uma pequena projeção de metal respingando no piso.,1,2020-02-10 08:40:00
429393,229408,DD13,MINERAÇÃO,MIRAÍ,1MI002 - MIRAI BENEFICIAMENTO,"Durante o deslocamento de retorno entre a área do superficiário da sirene 06 e a unidade de Miraí, em um trecho com lama, o veículo móvel ONIX, de placa BDG1F58, deslizou e caiu em um buraco. Com isso, a lataria entre a porta do passageiro dianteiro e o para choque dianteiro foi danificada. ",1,2020-02-06 11:40:00
418591,106292,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"vazamento de óleo conexão hidráulica, vindo a escorrer e pingar no chão. Carro dos Fornos Guinea Laminação Estreita ",1,2020-02-27 10:15:00
405194,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"AO REALIZAR A RETIRADA DO ROLO DO MAGAZINE DO LAMINADOR COSIM, O OPERADOR DA PONTE ROLANTE 163 MOVIMENTOU A CARGA COLIDINDO COM A CABINE DO LAMINADOR ONDE HAVIA UM OPERADOR PRÓXIMO.",1,2020-02-18 07:37:00
